rna	cds	GeneID	Name	gene_name	description	protein_id	protein_family._internal	protein_copy_number	FPKM	kdp	hl	beta	beta.var
23036	20456	GeneID:100768850,Genbank:XP_007647246.1	XP_007647246.1	Glrx5	glutaredoxin-related protein 5%2C mitochondrial isoform X1	XP_007647246.1	1594	141715.891615356	213804	0.0196287875493765	35.3127863255091	0.0336509891483076	5.31958600082384e-10
23064	20481	GeneID:100750593,Genbank:XP_007647261.1	XP_007647261.1	LOC100750593	acyl-CoA desaturase 1 isoform X1	XP_007647261.1	1595	39174.2632184549	419865	0.0634617233933048	10.9222873804444	0.0774839249922359	2.6195391724046e-10
23065	20482	GeneID:100753241,Genbank:XP_007647266.1	XP_007647266.1	LOC100753241	acyl-CoA desaturase 1-like isoform X1	XP_007647266.1	1596	6326.98575967605	0.854885	0.0751363827763495	9.22518698595277	0.0891585843752806	3.32467734572015e-10
23071	20488	GeneID:100751475,Genbank:XP_003508494.1	XP_003508494.1	Cwf19l1	CWF19-like protein 1	XP_003508494.1	1597	36063.6020638903	21.9756	0.0195659769455829	35.426147259998	0.033588178544514	3.74933456201281e-11
23091	20504	GeneID:100766237,Genbank:XP_003508539.1	XP_003508539.1	Gpsm3	G-protein-signaling modulator 3 isoform X1	XP_003508539.1	1599	7962.27089434445	60.0986	0.0367175584701085	18.8778123993247	0.0507397600690397	1.62454959310163e-10
23095	20507	GeneID:100757912,Genbank:XP_003508511.1	XP_003508511.1	Rnf5	E3 ubiquitin-protein ligase RNF5 isoform X1	XP_003508511.1	1600	19848.175841056	63.3387	0.0807923672724057	8.57936465981838	0.0948145688713369	2.84472717725832e-11
23096	20508	GeneID:100758206,Genbank:XP_003508512.1	XP_003508512.1	Agpat1	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	XP_003508512.1	1601	2188.71869100094	74.0251	0.0205217478178335	33.7762254322996	0.0345439494167646	7.53826195569185e-09
23109	20521	GeneID:100768851,Genbank:XP_007647301.1	XP_007647301.1	Skiv2l	helicase SKI2W isoform X1	XP_007647301.1	1603	21249.4354634699	7.74228	0.0199173790578702	34.8011241110589	0.0339395806568013	3.07809027564552e-12
23110	20522	GeneID:100769129,Genbank:XP_007647302.1	XP_007647302.1	Nelfe	negative elongation factor E isoform X1	XP_007647302.1	1604	8298.1296979369	49.5384	0.0242123016650927	28.6278929672873	0.0382345032640238	2.688663752897e-06
23119	20530	GeneID:100760218,Genbank:XP_003508520.1	XP_003508520.1	LOC100760218	heat shock 70 kDa protein 1A isoform X1	XP_003508520.1	1605	142647.276486111	0.0639034	0.0130669952496114	53.0456441836205	0.0270891968485425	1.63058415210635e-10
23122	20533	GeneID:100769701,Genbank:XP_003508548.1	XP_003508548.1	Lsm2	U6 snRNA-associated Sm-like protein LSm2 isoform X1	XP_003508548.1	1606	136711.520785066	183897	0.0127195658898492	54.4945626731732	0.0267417674887804	4.05064021251853e-11
23123	20534	GeneID:100769994,Genbank:XP_003508549.1	XP_003508549.1	Vars	valine--tRNA ligase isoform X1	XP_003508549.1	1607	531971.725807141	88105	0.0144727244523884	47.8933446733007	0.0284949260513195	6.22357014053071e-14
23128	20539	GeneID:100761384,Genbank:XP_003508524.1	XP_003508524.1	Clic1	chloride intracellular channel protein 1 isoform X1	XP_003508524.1	1608	3161732.67393924	391229	0.0191408136750015	36.2130467559599	0.0331630152739326	2.78339338539417e-11
23139	20550	GeneID:100763034,Genbank:XP_003508530.1	XP_003508530.1	Csnk2b	casein kinase II subunit beta	XP_003508530.1	1610	183207.457171965	173822	0.0169081103704901	40.9949524442247	0.0309303119694212	4.00069961534237e-12
23146	20557	GeneID:100771999,Genbank:XP_003508555.1	XP_003508555.1	Prrc2a	protein PRRC2A isoform X1	XP_003508555.1	1611	29150.8804944395	58.1399	0.0216972312871215	31.9463424336249	0.0357194328860527	1.2501417312269e-10
23164	20575	GeneID:100774215,Genbank:XP_007647312.1	XP_007647312.1	Pak3	serine/threonine-protein kinase PAK 3	XP_007647312.1	1613	5064.57034209089	1.14627	0.0235275927774487	29.4610327166292	0.0375497943763798	4.64961303229573e-06
23176	20586	GeneID:100750707,Genbank:XP_003508567.1	XP_003508567.1	Rpl35	60S ribosomal protein L35	XP_003508567.1	1614	2385209.39491816	1571.43	0.0101670462963389	68.1758654732934	0.02418924789527	5.77407087664269e-11
23189	20594	GeneID:100752643,Genbank:XP_007647330.1	XP_007647330.1	Ppp6c	serine/threonine-protein phosphatase 6 catalytic subunit	XP_007647330.1	1615	360606.528912351	59.8104	0.0215985978875191	32.09223043874	0.0356207994864502	1.86648658045546e-09
23208	20613	GeneID:100758102,Genbank:XP_003508583.1	XP_003508583.1	LOC100758102	UPF0183 protein C16orf70 homolog isoform X1	XP_003508583.1	1617	11241.4663864867	10.7209	0.0218334140302115	31.7470817711247	0.0358556156291426	4.55443315952853e-11
23211	20616	GeneID:100758679,Genbank:XP_007647347.1	XP_007647347.1	Tradd	tumor necrosis factor receptor type 1-associated DEATH domain protein	XP_007647347.1	1618	76512.813462025	13.8295	0.0247782137939396	27.974057626764	0.0388004153928707	6.67392429693526e-10
23219	20625	GeneID:100759448,Genbank:XP_003508588.1	XP_003508588.1	Nol3	nucleolar protein 3 isoform X1	XP_003508588.1	1619	85231.989195526	6.02607	0.0255896376269335	27.087026032381	0.0396118392258646	4.86218535210566e-11
23235	20637	GeneID:100760903,Genbank:XP_003508593.1	XP_003508593.1	Fhod1	FH1/FH2 domain-containing protein 1 isoform X1	XP_003508593.1	1620	21893.665125267	14743	0.0264867463197838	26.1695858068535	0.0405089479187149	3.52706008860633e-11
23248	20650	GeneID:100762360,Genbank:XP_003508598.1	XP_003508598.1	Atp6v0d1	V-type proton ATPase subunit d 1	XP_003508598.1	1621	129671.613499076	59.8676	0.0165343700607379	41.9215959249561	0.030556571659669	4.12003756257759e-15
23252	20654	GeneID:100762946,Genbank:XP_003508600.1	XP_003508600.1	Fam65a	protein FAM65A	XP_003508600.1	1622	11328.7967988242	30.4495	0.0417505904482405	16.6020928834351	0.0557727920471716	1.11063752925993e-10
23253	20655	GeneID:100763233,Genbank:XP_003508601.1	XP_003508601.1	Ctcf	transcriptional repressor CTCF isoform X1	XP_003508601.1	1623	6951.88296423463	3.33847	0.0179067306616752	38.7087511202395	0.0319289322606063	1.41286475868865e-10
23292	20688	GeneID:100772083,Genbank:XP_003508626.1	XP_003508626.1	Kiaa1033	WASH complex subunit 7 isoform X1	XP_003508626.1	1625	13429.5219088715	13.2641	0.0207274857488116	33.4409676581101	0.0347496873477427	2.70316211094849e-10
23299	20694	GeneID:100772954,Genbank:XP_003508628.1	XP_003508628.1	Prim2	DNA primase large subunit	XP_003508628.1	1626	23548.6482750236	11.2497	0.0177923978652684	38.9574910480729	0.0318145994641995	5.26138971105392e-12
23308	20702	GeneID:100750420,Genbank:XP_007647406.1	XP_007647406.1	Pde2a	cGMP-dependent 3'%2C5'-cyclic phosphodiesterase isoform X1	XP_007647406.1	1627	11054.9312128513	14.4996	0.0121938164975594	56.844153813425	0.0262160180964905	1.46048097681628e-10
23314	20704	GeneID:100752455,Genbank:XP_007647408.1	XP_007647408.1	Zeb2	zinc finger E-box-binding homeobox 2	XP_007647408.1	1628	1106.26539464034	10.6052	0.0683970596604083	10.1341663516155	0.0824192612593394	2.38725079200213e-06
23337	20725	GeneID:100756565,Genbank:XP_003508646.1	XP_003508646.1	Ankrd50	ankyrin repeat domain-containing protein 50	XP_003508646.1	1629	8912.71161401268	3.26832	0.0148714294234181	46.6093178284828	0.0288936310223492	7.03691982864582e-09
23355	20739	GeneID:100689104,Genbank:XP_007647436.1	XP_007647436.1	Mapk14	mitogen-activated protein kinase 14	XP_007647436.1	1630	133192.540150276	50.4583	0.0319854553197826	21.6706991859279	0.0460076569187137	2.82384499688429e-12
23367	20750	GeneID:100760904,Genbank:XP_003508661.1	XP_003508661.1	Fkbp5	peptidyl-prolyl cis-trans isomerase FKBP5	XP_003508661.1	1632	17828.868056928	34.5322	0.0244229287211089	28.3810016593486	0.03844513032004	1.01739450820832e-08
23407	20789	GeneID:100769788,Genbank:XP_003508685.1	XP_003508685.1	Gys1	glycogen [starch] synthase%2C muscle	XP_003508685.1	1634	62808.2999528677	20.9126	0.0130185614763689	53.2429932307142	0.0270407630753	4.14566292907328e-12
23408	20790	GeneID:100770081,Genbank:XP_003508686.1	XP_003508686.1	Ruvbl2	ruvB-like 2 isoform X1	XP_003508686.1	1636	513024.16423758	56.0439	0.0118234112239227	58.6249744200283	0.0258456128228538	8.75129669382955e-13
23412	20794	GeneID:100770370,Genbank:XP_003508687.1	XP_003508687.1	Snrnp70	U1 small nuclear ribonucleoprotein 70 kDa	XP_003508687.1	1637	275337.405814221	128737	0.0145010084181817	47.7999295339256	0.0285232100171128	8.48554016379475e-13
23433	20815	GeneID:100772664,Genbank:XP_003508695.1	XP_003508695.1	Aldh16a1	aldehyde dehydrogenase family 16 member A1 isoform X1	XP_003508695.1	1639	259734.058561236	47.0656	0.0154977901474891	44.7255495114731	0.0295199917464203	1.39921207148422e-12
23443	20825	GeneID:100773637,Genbank:XP_003508699.2	XP_003508699.2	Rpl13a	60S ribosomal protein L13a isoform X1	XP_003508699.2	1640	939449.335424896	2512.76	0.00937764009778171	73.914884057441	0.0233998416967128	1.15507752582434e-12
23444	20826	GeneID:100773922,Genbank:XP_003508700.1	XP_003508700.1	Rps11	40S ribosomal protein S11 isoform X1	XP_003508700.1	1641	2006252.64202277	1500.12	0.0111282767351861	62.2870186511725	0.0251504783341172	2.75746584939423e-14
23448	20830	GeneID:100763128,Genbank:XP_003508743.1	XP_003508743.1	Vps4a	vacuolar protein sorting-associated protein 4A	XP_003508743.1	1642	18634.541637564	32.14	0.0269341978110285	25.7348366349388	0.0409563994099597	1.5306808753782e-06
23450	20832	GeneID:100759350,Genbank:XP_003508729.1	XP_003508729.1	Cog8	conserved oligomeric Golgi complex subunit 8	XP_003508729.1	1643	12925.6452829101	13.1586	0.0194524255343132	35.6329435286753	0.0334746271332444	1.81514695393047e-11
23451	20833	GeneID:100759635,Genbank:XP_003508730.1	XP_003508730.1	Nip7	60S ribosome subunit biogenesis protein NIP7 homolog	XP_003508730.1	1644	204858.74537487	67.9325	0.0125105135388172	55.4051740889191	0.0265327151377483	0
23453	20835	GeneID:100762546,Genbank:XP_007647502.1	XP_007647502.1	Terf2	telomeric repeat-binding factor 2 isoform X1	XP_007647502.1	1645	8776.72253755164	17.2885	0.0312996054150517	22.1455565132018	0.0453218070139828	2.88146373848309e-09
23454	20836	GeneID:100760422,Genbank:XP_007647504.1	XP_007647504.1	LOC100760422	cytochrome b5 type B isoform X1	XP_007647504.1	1646	65126.1133295033	121418	0.0129914794690201	53.3539834483705	0.0270136810679512	4.67823574560995e-09
23455	20837	GeneID:100762834,Genbank:XP_007647500.1	XP_007647500.1	Nfat5	nuclear factor of activated T-cells 5 isoform X3	XP_007647500.1	1647	2825.1781262423	10.6514	0.0674106962783562	10.2824509881601	0.0814328978772873	6.66104438090916e-11
23458	20840	GeneID:100760905,Genbank:XP_003508735.1	XP_003508735.1	Nqo1	NAD(P)H dehydrogenase [quinone] 1	XP_003508735.1	1649	194333.834861236	47.3861	0.00850851951676751	81.4650749985328	0.0225307211156986	2.46435931951008e-12
23459	20841	GeneID:100761193,Genbank:XP_003508736.2	XP_003508736.2	Nob1	RNA-binding protein NOB1	XP_003508736.2	1650	101597.065217214	63.0965	0.022716066202858	30.5135217678111	0.0367382678017891	6.18352598313465e-10
23460	20842	GeneID:100761484,Genbank:XP_003508737.1	XP_003508737.1	Wwp2	NEDD4-like E3 ubiquitin-protein ligase WWP2 isoform X1	XP_003508737.1	1651	1756.15137303846	12.5912	0.0372103482483091	18.627806865297	0.0512325498472403	4.38917286632682e-09
23465	20844	GeneID:100761962,Genbank:XP_003508739.1	XP_003508739.1	Psmd7	26S proteasome non-ATPase regulatory subunit 7	XP_003508739.1	1652	1336209.07169166	176512	0.0147583574580433	46.9664176742231	0.0287805590569744	4.83717119114006e-13
23468	20846	GeneID:100763701,Genbank:XP_003508744.1	XP_003508744.1	Trap1	heat shock protein 75 kDa%2C mitochondrial	XP_003508744.1	1653	759527.641265501	94.8183	0.0118070676251725	58.7061243794493	0.0258292692241036	1.08933778043471e-13
23519	20884	GeneID:100767984,Genbank:XP_003508759.1	XP_003508759.1	Thoc6	THO complex subunit 6 homolog	XP_003508759.1	1655	103593.6379811	45.5151	0.0277604737938891	24.9688526826414	0.0417826753928202	6.38198877898449e-11
23529	20893	GeneID:100774697,Genbank:XP_003508777.1	XP_003508777.1	Psmg1	proteasome assembly chaperone 1 isoform X1	XP_003508777.1	1656	203077.156183397	148.49	0.0120601323907334	57.4742596600796	0.0260823339896645	7.55803390101401e-10
23537	20900	GeneID:100755299,Genbank:XP_003508794.1	XP_003508794.1	Ubxn1	UBX domain-containing protein 1	XP_003508794.1	1657	142578.385589294	14.2469	0.0322594862514094	21.4866156006952	0.0462816878503405	1.55357933525591e-11
23540	20903	GeneID:100751877,Genbank:XP_003508782.1	XP_003508782.1	Ints5	integrator complex subunit 5	XP_003508782.1	1658	17956.3444365957	14.5942	0.0150803143291672	45.9637090733124	0.0291025159280983	7.3831965762953e-08
23542	20905	GeneID:100752162,Genbank:XP_003508784.1	XP_003508784.1	Ganab	neutral alpha-glucosidase AB isoform X2	XP_003508784.1	1659	1982042.53187588	121144	0.0144797187561223	47.8702102046608	0.0285019203550534	6.96743278690619e-15
23545	20908	GeneID:100755884,Genbank:XP_007647544.1	XP_007647544.1	Eml3	echinoderm microtubule-associated protein-like 3 isoform X1	XP_007647544.1	1660	14569.2214706246	28.7277	0.0207791547620089	33.3578140448353	0.03480135636094	4.64851428753041e-11
23546	20909	GeneID:100752944,Genbank:XP_003508786.1	XP_003508786.1	Mta2	metastasis-associated protein MTA2	XP_003508786.1	1661	79982.4616019783	38691	0.0161191674994379	43.0014255130805	0.030141369098369	3.42837463029172e-12
23547	20910	GeneID:100756173,Genbank:XP_007647545.1	XP_007647545.1	Tut1	speckle targeted PIP5K1A-regulated poly(A) polymerase	XP_007647545.1	1662	9233.24968557892	10.0816	0.030852145157876	22.4667418428438	0.0448743467568072	1.91782469343516e-09
23549	20912	GeneID:100753545,Genbank:XP_003508788.1	XP_003508788.1	Eef1g	elongation factor 1-gamma	XP_003508788.1	1663	7959588.1491921	587183	0.00982947928457538	70.5171820899655	0.0238516808835065	1.19974588551414e-14
23581	20939	GeneID:100759923,Genbank:XP_007647570.1	XP_007647570.1	Tmem164	transmembrane protein 164 isoform X1	XP_007647570.1	1665	23447.1693009808	6.9367	0.059143318542065	11.7197884333621	0.0731655201409961	8.51225792776686e-05
23586	20942	GeneID:100760219,Genbank:XP_007647573.1	XP_007647573.1	Homer1	homer protein homolog 1	XP_007647573.1	1666	3975.94704395677	13.1147	0.0664426799151815	10.4322580221748	0.0804648815141127	3.66800028649124e-06
23593	20948	GeneID:100764186,Genbank:XP_007647578.1	XP_007647578.1	Wwc3	protein WWC3	XP_007647578.1	1667	27622.2100079843	57.2186	0.0403300866773565	17.1868507525206	0.0543522882762876	1.16874845303358e-11
23611	20963	GeneID:100765652,Genbank:XP_003508821.1	XP_003508821.1	Gcsh	glycine cleavage system H protein%2C mitochondrial isoform X1	XP_003508821.1	1668	25324.48885561	116531	0.00868381494919295	79.8205839962498	0.0227060165481241	2.73353093482099e-09
23616	20967	GeneID:100767879,Genbank:XP_003508827.1	XP_003508827.1	Dis3l	DIS3-like exonuclease 1 isoform X1	XP_003508827.1	1669	1368.14104521093	5.3677	0.0687378568898231	10.0839219015943	0.0827600584887543	0.00101662589016603
23630	20979	GeneID:100770463,Genbank:XP_003508836.1	XP_003508836.1	Cul5	cullin-5 isoform X1	XP_003508836.1	1670	142895.913008189	7.83317	0.0165826316249443	41.7995886441379	0.0306048332238754	1.0702762692745e-12
23632	20981	GeneID:100770936,Genbank:XP_003508838.1	XP_003508838.1	Acat1	acetyl-CoA acetyltransferase%2C mitochondrial	XP_003508838.1	1671	866867.276756729	133043	0.0212371110111349	32.638487419335	0.035259312610066	1.06670736731882e-13
23633	20982	GeneID:100771222,Genbank:XP_003508839.1	XP_003508839.1	Npat	protein NPAT isoform X1	XP_003508839.1	1672	688.43935228501	8.13282	0.0498183170132554	13.9135005378748	0.0638405186121865	3.44570342044224e-10
23643	20990	GeneID:100773531,Genbank:XP_003508845.1	XP_003508845.1	LOC100773531	NADH-cytochrome b5 reductase 3 isoform X1	XP_003508845.1	1673	7420867.02292158	250702	0.0184661029743123	37.5361916655703	0.0324883045732434	1.4728389196135e-14
23645	20992	GeneID:100773822,Genbank:XP_003508846.1	XP_003508846.1	LOC100773822	ribosomal RNA-processing protein 7 homolog A isoform X1	XP_003508846.1	1674	35926.7573515579	14.4063	0.0105381841108734	65.77482166446	0.0245603857098045	4.89697218386627e-07
23648	20995	GeneID:100752540,Genbank:XP_007647608.1	XP_007647608.1	LOC100752540	serine hydrolase-like protein	XP_007647608.1	1675	1721.60926094014	1.48012	0.0216988128708822	31.9440139276045	0.0357210144698133	4.26694073060557e-09
23655	21002	GeneID:100750797,Genbank:XP_003508850.1	XP_003508850.1	Ndufa6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	XP_003508850.1	1678	289821.188766272	464991	0.0295783566254648	23.4342695010715	0.0436005582243959	4.79452442442539e-14
23656	21003	GeneID:100751090,Genbank:XP_003508851.1	XP_003508851.1	Smdt1	essential MCU regulator%2C mitochondrial	XP_003508851.1	1679	5523.99026838806	318738	0.191584621736904	3.61796878202373	0.205606823335836	2.86282861554202e-09
23658	21005	GeneID:100751670,Genbank:XP_003508853.1	XP_003508853.1	Naga	alpha-N-acetylgalactosaminidase	XP_003508853.1	1680	31979.6866662809	38.8469	0.0347597722824986	19.9410736907774	0.0487819738814297	7.13157219651148e-12
23668	21014	GeneID:100755487,Genbank:XP_007647615.1	XP_007647615.1	Utp15	U3 small nucleolar RNA-associated protein 15 homolog isoform X1	XP_007647615.1	1681	41342.6042278945	19.3523	0.0135431082352531	51.1808049171212	0.0275653098341842	1.00168737319329e-11
23673	21018	GeneID:100756079,Genbank:XP_003508863.1	XP_003508863.1	Btf3	transcription factor BTF3	XP_003508863.1	1682	837288.327103625	478346	0.033126725610727	20.9241078851298	0.0471489272096581	1.18239183956114e-12
23679	21024	GeneID:100757441,Genbank:XP_003508866.1	XP_003508866.1	Ercc6l	DNA excision repair protein ERCC-6-like isoform X1	XP_003508866.1	1683	30016.8542566874	13.7449	0.0139416157256159	49.7178515174807	0.027963817324547	2.0252294893782e-15
23686	21030	GeneID:100765563,Genbank:XP_003508882.1	XP_003508882.1	Klhl9	kelch-like protein 9	XP_003508882.1	1684	4449.40865289112	22.0849	0.0813779352727092	8.51763046379966	0.0954001368716403	6.45843147654168e-07
23703	21043	GeneID:100761485,Genbank:XP_003508876.1	XP_003508876.1	Mtap	S-methyl-5'-thioadenosine phosphorylase	XP_003508876.1	1685	1906764.2267166	183513	0.0113446289775738	61.0991493798668	0.0253668305765049	4.46324004116612e-15
23718	21058	GeneID:100767594,Genbank:XP_003508887.1	XP_003508887.1	Nop14	nucleolar protein 14	XP_003508887.1	1686	45241.7355829954	40.6616	0.0341423037814443	20.3017108920652	0.0481645053803754	4.32437835273361e-11
23719	21059	GeneID:100767880,Genbank:XP_003508888.1	XP_003508888.1	Mfsd10	major facilitator superfamily domain-containing protein 10 isoform X2	XP_003508888.1	1687	15291.5417048357	37674	0.0149689629297941	46.3056247657819	0.0289911645287252	5.08072658763279e-10
23724	21066	GeneID:100768168,Genbank:XP_007647646.1	XP_007647646.1	Add1	alpha-adducin isoform X2	XP_007647646.1	1688	57318.3509887149	5.99959	0.0365562676408614	18.9611036709111	0.0505784692397925	4.44603478557e-12
23755	21094	GeneID:100773053,Genbank:XP_003508905.1	XP_003508905.1	Arl6	ADP-ribosylation factor-like protein 6	XP_003508905.1	1689	36829.73620724	30.3089	0.027065947010191	25.6095668959581	0.0410881486091221	7.32091136327978e-10
