tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
gene27547	-	-	gene27547	LOC103158936	-	NW_003630147.1:5-762	757	0	0	0	0	OK
rna35312	-	-	gene27545	LOC103158935	-	NW_003630046.1:463-1017	332	98.1634	17.2154	13.705	20.7258	OK
rna35291	-	-	gene27518	LOC100753603	-	NW_003629085.1:281-1576	593	5001.97	868.366	853.653	883.079	OK
gene27543	-	-	gene27543	LOC100758542	-	NW_003630029.1:483-1648	1165	0	0	0	0	OK
gene27548	-	-	gene27548	LOC100759121	-	NW_003630197.1:1046-1628	582	0	0	0	0	OK
rna35305	-	-	gene27537	Zbtb43	-	NW_003629834.1:10-1549	1539	254.059	32.0525	30.5531	33.5518	OK
rna35316	-	-	gene27551	LOC103158939	-	NW_003630289.1:148-1620	1181	0	0	0	0	OK
rna35315	-	-	gene27550	LOC103158938	-	NW_003630247.1:0-1631	291	206.203	35.7757	29.8541	41.6973	OK
rna35314	-	-	gene27549	LOC103158937	-	NW_003630226.1:3-1629	630	0.44115	0.0553504	0	0.166051	OK
rna35318	-	-	gene27553	LOC103158940	-	NW_003630304.1:6-1362	178	0	0	0	0	OK
rna35319	-	-	gene27554	LOC100759980	-	NW_003630354.1:641-1577	936	0	0	0	0	OK
rna35320	-	-	gene27555	LOC100760272	-	NW_003630363.1:8-680	672	0	0	0	0	OK
rna35321	-	-	gene27556	LOC103158941	-	NW_003630428.1:171-1357	669	0	0	0	0	OK
rna35322	-	-	gene27557	LOC100760855	-	NW_003630493.1:352-1297	945	0	0	0	0	OK
gene27560	-	-	gene27560	LOC103158944	-	NW_003630735.1:1265-1562	177	0	0	0	0	OK
gene27559	-	-	gene27559	LOC103158943	-	NW_003630612.1:1053-1590	537	191.617	28.1538	25.3278	30.9798	OK
rna35317	-	-	gene27552	LOC100759692	-	NW_003630301.1:126-1220	659	1292.48	188.272	182.022	194.522	OK
rna35323	-	-	gene27558	LOC103158942	-	NW_003630586.1:6-1457	366	88.821	14.471	11.5781	17.3639	OK
rna35325	-	-	gene27562	LOC103158946	-	NW_003630799.1:0-367	285	0	0	0	0	OK
rna35326	-	-	gene27563	LOC103158947	-	NW_003630799.1:1177-1572	275	0	0	0	0	OK
rna35327	-	-	gene27564	LOC103158948	-	NW_003630874.1:441-1290	734	16.0624	2.08709	1.47633	2.69785	OK
gene27566	-	-	gene27566	LOC100761145	-	NW_003631057.1:778-1207	429	0	0	0	0	OK
rna35328	-	-	gene27565	LOC103158949	-	NW_003631039.1:90-1275	1185	0	0	0	0	OK
gene27567	-	-	gene27567	LOC100762017	-	NW_003631190.1:970-1482	512	0	0	0	0	OK
rna35330	-	-	gene27569	Krt222	-	NW_003631387.1:222-1510	388	0	0	0	0	OK
rna35329	-	-	gene27568	LOC103158950	-	NW_003631373.1:31-1462	593	1.05061	0.181971	0	0.392093	OK
gene27571	-	-	gene27571	LOC100763182	-	NW_003631552.1:785-1353	568	0	0	0	0	OK
rna35331	-	-	gene27570	LOC100762892	-	NW_003631406.1:455-1370	915	0	0	0	0	OK
rna35324	-	-	gene27561	LOC103158945	-	NW_003630776.1:0-1574	343	205.963	29.5136	25.0317	33.9954	OK
rna35332	-	-	gene27572	LOC100763468	-	NW_003631597.1:130-1087	957	0	0	0	0	OK
rna35335	-	-	gene27576	LOC103158952	-	NW_003631764.1:5-738	733	0	0	0	0	OK
gene27578	-	-	gene27578	LOC100764635	-	NW_003631774.1:1150-1466	316	0	0	0	0	OK
rna35334	-	-	gene27575	LOC100764041	-	NW_003631750.1:527-1198	444	0	0	0	0	OK
rna35336	-	-	gene27577	LOC100764337	-	NW_003631764.1:805-1127	322	0	0	0	0	OK
gene27574	-	-	gene27574	LOC103158951	-	NW_003631698.1:6-1485	1377	0.153696	0.0199656	0	0.0598968	OK
rna35337	-	-	gene27579	LOC103158874	-	NW_003631794.1:318-1335	562	22.558	3.69284	2.69763	4.68804	OK
rna35338	-	-	gene27580	Scly	-	NW_003631824.1:31-1473	633	24.4553	3.62737	2.7167	4.53805	OK
rna35340	-	-	gene27582	LOC103158954	-	NW_003631932.1:35-1274	1239	0	0	0	0	OK
rna35333	-	-	gene27573	Prpf8	-	NW_003631666.1:75-944	642	506.126	72.6593	68.6824	76.6362	OK
rna35339	-	-	gene27581	LOC103158953	-	NW_003631929.1:149-1366	414	174.216	32.1209	28.3079	35.9339	OK
rna35341	-	-	gene27583	LOC103158955	-	NW_003632013.1:6-1395	879	0	0	0	0	OK
gene27586	-	-	gene27586	LOC100765510	-	NW_003632202.1:105-753	648	0	0	0	0	OK
gene27587	-	-	gene27587	LOC103158958	-	NW_003632204.1:69-559	372	0	0	0	0	OK
rna35342	-	-	gene27584	LOC103158956	-	NW_003632067.1:256-1108	607	355.285	51.3935	47.887	54.9001	OK
rna35343	-	-	gene27585	LOC103158957	-	NW_003632145.1:4-1450	411	158.732	24.4004	21.0267	27.7742	OK
rna35346	-	-	gene27589	LOC103158960	-	NW_003632347.1:60-1351	537	0	0	0	0	OK
gene27591	-	-	gene27591	LOC100767545	-	NW_003632512.1:641-1183	542	0	0	0	0	OK
rna35347	-	-	gene27590	LOC100767253	-	NW_003632449.1:261-1427	729	0	0	0	0	OK
rna35348	-	-	gene27592	LOC103158961	-	NW_003632607.1:892-1020	128	0	0	0	0	OK
rna35349	-	-	gene27593	LOC103158962	-	NW_003632760.1:326-1040	714	58.9682	9.37108	8.04324	10.6989	OK
rna35345	-	-	gene27588	LOC103158959	-	NW_003632325.1:37-1439	1001	0	0	0	0.0588824	OK
rna35344	-	-	gene27588	LOC103158959	-	NW_003632325.1:37-1439	695	0.830783	0.0959302	0	0.262615	OK
gene27594	-	-	gene27594	LOC100768123	-	NW_003632847.1:46-476	430	0	0	0	0	OK
gene27596	-	-	gene27596	LOC100768986	-	NW_003633121.1:973-1371	398	0	0	0	0	OK
rna35350	-	-	gene27595	LOC103158963	-	NW_003633089.1:232-749	408	0	0	0	0	OK
rna35351	-	-	gene27597	LOC100764431	-	NW_003633176.1:2-1043	498	0	0	0	0	OK
rna35352	-	-	gene27598	LOC103158964	-	NW_003633224.1:301-1225	400	0	0	0	0	OK
rna35353	-	-	gene27599	LOC103158965	-	NW_003633264.1:6-1360	540	0	0	0	0	OK
gene27601	-	-	gene27601	LOC100769557	-	NW_003633384.1:238-1349	1111	0	0	0	0	OK
rna35356	-	-	gene27603	LOC100770137	-	NW_003633538.1:8-749	741	0	0	0	0	OK
rna35357	-	-	gene27604	LOC103158966	-	NW_003633602.1:19-1101	443	37.0162	5.91819	4.36688	7.4695	OK
rna35358	-	-	gene27605	LOC103158967	-	NW_003633690.1:808-1074	165	0	0	0	0	OK
rna35355	-	-	gene27602	LOC100769845	-	NW_003633417.1:7-1350	697	0	0	0	0	OK
rna35361	-	-	gene27608	LOC100770990	-	NW_003633725.1:603-1216	613	0	0	0	0	OK
rna35359	-	-	gene27606	Gskip	-	NW_003633717.1:164-942	778	24.4848	4.17941	3.3492	5.00962	OK
gene27609	-	-	gene27609	LOC103158968	-	NW_003633732.1:39-924	669	0	0	0	0	OK
rna35362	-	-	gene27611	LOC100771570	-	NW_003633805.1:117-674	251	0	0	0	0	OK
gene27610	-	-	gene27610	LOC100771277	-	NW_003633758.1:365-926	561	0.572698	0.0661292	0	0.198388	OK
rna35360	-	-	gene27607	Klhl10	-	NW_003633722.1:151-1253	1102	0	0	0	0	OK
gene27613	-	-	gene27613	LOC100771864	-	NW_003633882.1:5-1322	1317	0	0	0	0	OK
rna35363	-	-	gene27612	LOC103158969	-	NW_003633846.1:11-1290	1279	0	0	0	0	OK
rna35367	-	-	gene27617	Mir30b	-	NW_003633990.1:248-327	79	0	0	0	0	OK
rna35368	-	-	gene27617	Mir30b	-	NW_003633990.1:257-279	22	0	0	0	0	OK
rna35369	-	-	gene27617	Mir30b	-	NW_003633990.1:295-317	22	0	0	0	0	OK
rna35365	-	-	gene27615	LOC103158970	-	NW_003633932.1:349-871	190	0	0	0	0	OK
rna35364	-	-	gene27614	LOC100772141	-	NW_003633929.1:7-1306	1299	2.17749	0.278122	0.123848	0.432397	OK
rna35366	-	-	gene27616	LOC103158971	-	NW_003633982.1:339-1059	720	0	0	0	0	OK
rna35370	-	-	gene27618	LOC103158972	-	NW_003634057.1:338-989	651	0	0	0	0	OK
rna35354	-	-	gene27600	LOC100767827	-	NW_003633320.1:356-1291	420	2005.52	298.273	286.875	309.672	OK
rna35372	-	-	gene27620	LOC103158974	-	NW_003634167.1:111-815	362	0	0	0	0	OK
rna35373	-	-	gene27621	LOC103158975	-	NW_003634260.1:102-1293	294	0	0	0	0	OK
rna35371	-	-	gene27619	LOC103158973	-	NW_003634111.1:9-1260	842	0.159494	0.0368335	0	0.1105	OK
rna35374	-	-	gene27622	LOC103158976	-	NW_003634274.1:47-1039	438	0	0	0	0	OK
rna35375	-	-	gene27623	LOC100772724	-	NW_003634338.1:10-671	661	0	0	0	0	OK
gene27626	-	-	gene27626	LOC100773591	-	NW_003634674.1:246-1181	935	0	0	0	0	OK
rna35377	-	-	gene27625	LOC100773303	-	NW_003634463.1:244-1032	239	0	0	0	0	OK
rna35378	-	-	gene27628	LOC100774174	-	NW_003634719.1:5-1076	1071	0	0	0	0	OK
rna35376	-	-	gene27624	LOC100773010	-	NW_003634380.1:7-1285	1167	9.52752	1.70387	1.29044	2.11731	OK
gene27631	-	-	gene27631	LOC100775035	-	NW_003634896.1:103-833	730	0	0	0	0	OK
rna35379	-	-	gene27629	LOC100774460	-	NW_003634767.1:7-904	897	0	0	0	0	OK
rna35380	-	-	gene27630	LOC103158977	-	NW_003634857.1:133-645	309	42.0291	6.52382	4.18039	8.86724	OK
gene27627	-	-	gene27627	LOC100773879	-	NW_003634697.1:3-1269	1266	0.191061	0.0220618	0	0.0661853	OK
rna35381	-	-	gene27632	LOC103158978	-	NW_003634934.1:355-776	177	0	0	0	0	OK
rna35383	-	-	gene27634	LOC103158980	-	NW_003635075.1:337-960	306	136.289	21.3423	17.0405	25.644	OK
rna35384	-	-	gene27635	LOC100750846	-	NW_003635153.1:255-1212	957	0	0	0	0	OK
rna35382	-	-	gene27633	LOC103158979	-	NW_003634990.1:0-1256	480	0	0	0	0	OK
rna35386	-	-	gene27637	LOC103158981	-	NW_003635641.1:403-1185	680	0	0	0	0	OK
rna35385	-	-	gene27637	LOC103158981	-	NW_003635641.1:403-1212	319	0	0	0	0	OK
gene27636	-	-	gene27636	LOC100751433	-	NW_003635634.1:444-703	259	0	0	0	0	OK
rna35388	-	-	gene27639	LOC103158983	-	NW_003635914.1:764-1200	436	2.19879	0.304672	0	0.656477	OK
rna35387	-	-	gene27638	LOC103158982	-	NW_003635904.1:10-1200	436	0	0	0	0	OK
rna35390	-	-	gene27641	LOC100752898	-	NW_003636254.1:362-729	367	0	0	0	0	OK
rna35391	-	-	gene27642	LOC103158985	-	NW_003636438.1:310-1172	646	0	0	0	0	OK
rna35392	-	-	gene27643	LOC100753494	-	NW_003636701.1:8-695	687	0	0	0	0	OK
rna35393	-	-	gene27644	LOC100753793	-	NW_003636756.1:230-1148	918	0	0	0	0	OK
rna35389	-	-	gene27640	LOC103158984	-	NW_003636050.1:5-1198	1193	38.7162	4.73961	4.06237	5.41686	OK
rna35397	-	-	gene27648	LOC100754669	-	NW_003637158.1:606-1138	532	0	0	0	0	OK
rna35396	-	-	gene27647	LOC103158987	-	NW_003637062.1:225-338	113	0	0	0	0	OK
rna35394	-	-	gene27645	LOC100754385	-	NW_003636937.1:145-875	730	0	0	0	0	OK
rna35395	-	-	gene27646	LOC103158986	-	NW_003636999.1:52-1136	615	0.46242	0.0573868	0	0.17216	OK
rna35399	-	-	gene27650	Agpat2	-	NW_003637241.1:31-968	347	192.112	30.2118	25.7341	34.6895	OK
rna35401	-	-	gene27652	LOC100755542	-	NW_003637477.1:16-970	954	0	0	0	0	OK
rna35400	-	-	gene27651	LOC103158989	-	NW_003637453.1:670-950	280	0	0	0	0	OK
rna35402	-	-	gene27653	Syt11	-	NW_003637504.1:4-778	774	0	0	0	0	OK
rna35404	-	-	gene27655	LOC100756718	-	NW_003637686.1:4-736	732	0	0	0	0	OK
rna35406	-	-	gene27657	LOC100757294	-	NW_003637720.1:291-1115	824	0	0	0	0	OK
rna35405	-	-	gene27656	LOC100757005	-	NW_003637717.1:406-1114	708	0	0	0	0	OK
rna35407	-	-	gene27658	LOC100758153	-	NW_003638177.1:8-818	810	0	0	0	0	OK
rna35403	-	-	gene27654	LOC100756292	-	NW_003637541.1:87-579	492	58.9421	8.28203	6.62635	9.9377	OK
gene27659	-	-	gene27659	LOC103158990	-	NW_003638312.1:685-1072	387	2.21254	0.255482	0	0.617291	OK
rna35398	-	-	gene27649	LOC103158988	-	NW_003637183.1:6-911	383	1.05313	0.13045	0	0.39135	OK
rna35409	-	-	gene27661	LOC103158538	-	NW_003638666.1:6-1044	1038	0	0	0	0	OK
rna35410	-	-	gene27662	LOC103158991	-	NW_003638757.1:297-795	358	0	0	0	0	OK
gene27663	-	-	gene27663	LOC100759592	-	NW_003638786.1:135-886	751	0	0	0	0	OK
rna35412	-	-	gene27667	LOC100760173	-	NW_003638882.1:203-861	658	0	0	0	0	OK
rna35411	-	-	gene27664	LOC103158992	-	NW_003638813.1:7-1069	587	0	0	0	0	OK
gene27665	-	-	gene27665	LOC103158993	-	NW_003638815.1:41-854	813	75.4584	9.22569	8.01085	10.4405	OK
gene27668	-	-	gene27668	LOC100760466	-	NW_003638955.1:485-1066	581	0	0	0	0	OK
rna35408	-	-	gene27660	LOC100758733	-	NW_003638506.1:21-1080	387	32.9301	4.47093	2.9415	6.00036	OK
rna35413	-	-	gene27669	LOC100760765	-	NW_003638966.1:734-1064	330	77.9258	12.2374	9.22664	15.2481	OK
gene27666	-	-	gene27666	LOC100759884	-	NW_003638855.1:7-1064	1057	0	0	0	0	OK
rna35414	-	-	gene27671	LOC100761350	-	NW_003639331.1:249-933	630	0	0	0	0	OK
gene27670	-	-	gene27670	LOC100761056	-	NW_003639326.1:320-818	498	0	0	0	0	OK
rna35415	-	-	gene27672	LOC100769844	-	NW_003639445.1:4-719	327	0	0	0	0	OK
rna35416	-	-	gene27673	Dffa	-	NW_003639567.1:13-838	649	247.784	36.7598	33.9506	39.5691	OK
rna35419	-	-	gene27676	LOC100762793	-	NW_003639745.1:62-1028	966	0	0	0	0	OK
rna35418	-	-	gene27675	LOC100762507	-	NW_003639674.1:51-921	870	0	0	0	0	OK
gene27677	-	-	gene27677	LOC100763087	-	NW_003639835.1:316-640	324	0	0	0	0	OK
gene27679	-	-	gene27679	LOC100763380	-	NW_003639884.1:384-887	393	0	0	0	0	OK
rna35420	-	-	gene27678	LOC103158994	-	NW_003639877.1:0-797	594	440.822	64.7354	60.753	68.7179	OK
rna35422	-	-	gene27681	LOC103158996	-	NW_003640129.1:681-853	172	0	0	0	0	OK
rna35417	-	-	gene27674	LOC100756326	-	NW_003639659.1:440-868	340	1419.08	232.045	219.464	244.627	OK
gene27684	-	-	gene27684	LOC100763946	-	NW_003640295.1:6-1009	1003	0	0	0	0	OK
rna35424	-	-	gene27683	Daam1	-	NW_003640235.1:428-1017	589	20.4359	2.75812	1.92916	3.58709	OK
rna35423	-	-	gene27682	LOC103158997	-	NW_003640183.1:28-1014	215	27.777	6.41479	2.27284	10.5567	OK
rna35425	-	-	gene27685	LOC103158998	-	NW_003640391.1:104-898	468	0	0	0	0	OK
rna35421	-	-	gene27680	LOC103158995	-	NW_003639954.1:275-844	474	463.766	68.0264	63.1223	72.9305	OK
rna35429	-	-	gene27689	LOC100764836	-	NW_003640628.1:60-999	939	0	0	0	0	OK
rna35427	-	-	gene27687	LOC103158999	-	NW_003640466.1:12-1002	421	46.8813	8.2756	6.00156	10.5496	OK
rna35428	-	-	gene27687	LOC103158999	-	NW_003640466.1:12-1002	418	189.658	33.479	29.1947	37.7632	OK
gene27688	-	-	gene27688	LOC100764537	-	NW_003640562.1:144-504	360	0	0	0	0	OK
rna35430	-	-	gene27690	LOC103159000	-	NW_003640685.1:734-1000	266	103.281	19.1441	14.1552	24.1331	OK
rna35431	-	-	gene27691	Pik3cd	-	NW_003640854.1:168-910	471	0	0	0	0	OK
rna35432	-	-	gene27692	LOC103159001	-	NW_003641016.1:61-874	358	0	0	0	0	OK
rna35434	-	-	gene27694	LOC100765990	-	NW_003641594.1:4-346	342	0	0	0	0	OK
gene27695	-	-	gene27695	LOC100766579	-	NW_003641687.1:10-952	942	0	0	0	0	OK
gene27697	-	-	gene27697	LOC103159004	-	NW_003641891.1:5-849	844	0	0	0	0	OK
rna35433	-	-	gene27693	LOC103159002	-	NW_003641434.1:224-942	420	0	0	0	0	OK
rna35426	-	-	gene27686	LOC100764240	-	NW_003640436.1:404-889	402	0	0	0	0	OK
rna35436	-	-	gene27698	LOC103159005	-	NW_003641935.1:650-958	224	530.328	92.267	77.9727	106.561	OK
rna35437	-	-	gene27699	Top1mt	-	NW_003642068.1:99-809	379	114.335	18.3912	15.2601	21.5223	OK
rna35435	-	-	gene27696	LOC103159003	-	NW_003641890.1:8-921	396	0.845367	0.122018	0	0.366053	OK
rna35438	-	-	gene27700	LOC103159006	-	NW_003642194.1:282-600	318	0	0	0	0	OK
rna35439	-	-	gene27701	LOC100767746	-	NW_003642267.1:22-943	921	0	0	0	0	OK
rna35441	-	-	gene27704	Speg	-	NW_003642569.1:32-900	551	0	0	0	0	OK
gene27703	-	-	gene27703	LOC103159008	-	NW_003642534.1:476-936	460	0	0	0	0	OK
rna35442	-	-	gene27706	LOC103158950	-	NW_003642620.1:8-846	481	0.36911	0.0852419	0	0.255726	OK
rna35440	-	-	gene27702	LOC103159007	-	NW_003642377.1:0-691	247	25.9447	3.93203	1.39317	6.47089	OK
gene27705	-	-	gene27705	LOC100768326	-	NW_003642594.1:583-867	284	0	0	0	0	OK
gene27708	-	-	gene27708	LOC100769181	-	NW_003642857.1:205-442	237	0	0	0	0	OK
gene27707	-	-	gene27707	LOC100768904	-	NW_003642833.1:328-927	599	0	0	0	0	OK
rna35444	-	-	gene27710	LOC100770040	-	NW_003643199.1:22-915	740	0	0	0	0	OK
rna35443	-	-	gene27709	LOC103159009	-	NW_003642865.1:21-816	587	0.444661	0.0616138	0	0.184842	OK
rna35445	-	-	gene27712	LOC103159010	-	NW_003643869.1:1-897	321	19.9502	2.68758	1.25101	4.12415	OK
gene27711	-	-	gene27711	LOC100770328	-	NW_003643596.1:247-615	368	0	0	0	0	OK
gene27714	-	-	gene27714	LOC100772047	-	NW_003644140.1:41-888	847	0	0	0	0	OK
rna35446	-	-	gene27716	LOC103159012	-	NW_003644328.1:30-747	329	1.36021	0.181227	0	0.54368	OK
rna35447	-	-	gene27717	LOC103159013	-	NW_003644416.1:126-599	473	0	0	0	0	OK
gene27715	-	-	gene27715	LOC103159011	-	NW_003644253.1:54-451	307	2.7779	0.641527	0	1.3823	OK
gene27719	-	-	gene27719	LOC103159014	-	NW_003644750.1:768-876	108	0	0	0	0	OK
gene27718	-	-	gene27718	LOC100772628	-	NW_003644420.1:333-830	497	0.698061	0.16121	0	0.389513	OK
rna35448	-	-	gene27720	LOC103159015	-	NW_003644870.1:63-794	411	0	0	0	0	OK
rna35450	-	-	gene27722	LOC100773788	-	NW_003645483.1:89-861	741	0	0	0	0	OK
rna35449	-	-	gene27721	LOC100689319	-	NW_003645186.1:125-586	352	0	0	0	0	OK
gene27713	-	-	gene27713	LOC100771182	-	NW_003643897.1:5-899	894	27.6848	3.74422	3.03023	4.45822	OK
rna35452	-	-	gene27724	LOC103159016	-	NW_003645846.1:7-859	488	0	0	0	0	OK
gene27726	-	-	gene27726	LOC100751057	-	NW_003645940.1:15-848	833	0	0	0	0	OK
gene27725	-	-	gene27725	LOC100750760	-	NW_003645873.1:144-855	711	0	0	0	0	OK
rna35453	-	-	gene27727	LOC103159017	-	NW_003645998.1:3-845	758	2.39051	0.382198	0.127399	0.636996	OK
rna35451	-	-	gene27723	Ocel1	-	NW_003645677.1:79-809	482	0	0	0	0	OK
rna35455	-	-	gene27729	LOC100751350	-	NW_003646198.1:5-768	763	0	0	0	0	OK
gene27731	-	-	gene27731	LOC103159020	-	NW_003646558.1:14-361	284	0	0	0	0	OK
rna35456	-	-	gene27730	LOC103159019	-	NW_003646392.1:130-817	361	0	0	0	0	OK
rna35454	-	-	gene27728	LOC103159018	-	NW_003646118.1:88-847	759	11.36	2.03468	1.44432	2.62505	OK
rna35457	-	-	gene27732	LOC103159021	-	NW_003646888.1:159-840	189	0	0	0	0	OK
rna35458	-	-	gene27733	LOC103159022	-	NW_003647103.1:10-811	801	206.177	29.2224	27.0672	31.3776	OK
rna35460	-	-	gene27735	LOC103159023	-	NW_003647363.1:4-584	580	0	0	0	0	OK
gene27736	-	-	gene27736	LOC100752810	-	NW_003647760.1:100-430	330	0	0	0	0	OK
rna35462	-	-	gene27738	LOC103159025	-	NW_003648449.1:0-314	103	0	0	0	0	OK
rna35461	-	-	gene27737	Dscc1	-	NW_003648228.1:408-601	193	88.2581	18.344	9.69087	26.9972	OK
rna35459	-	-	gene27734	LOC100759692	-	NW_003647334.1:127-793	367	1931.1	303.007	289.867	316.147	OK
rna35464	-	-	gene27739	LOC103159026	-	NW_003649136.1:6-798	532	0.75023	0.140772	0	0.444599	OK
rna35463	-	-	gene27739	LOC103159026	-	NW_003649136.1:6-798	616	3.36967	0.632279	0.214671	1.04989	OK
gene27741	-	-	gene27741	LOC100755748	-	NW_003650475.1:264-691	427	2.28557	0.527829	0.0557244	0.999933	OK
rna35465	-	-	gene27740	LOC100754589	-	NW_003649196.1:7-790	465	0.737325	0.0904268	0	0.27128	OK
rna35466	-	-	gene27742	LOC103159027	-	NW_003650581.1:310-774	274	4.66826	0.865229	0	1.86431	OK
rna35468	-	-	gene27744	LOC100757203	-	NW_003651671.1:5-755	750	0.373206	0.043094	0	0.129282	OK
rna35467	-	-	gene27743	LOC103159028	-	NW_003651353.1:8-761	225	332.155	53.4935	42.7114	64.2756	OK
rna35470	-	-	gene27746	LOC103159030	-	NW_003652219.1:28-706	414	39.7569	6.49133	4.7571	8.22556	OK
gene27748	-	-	gene27748	LOC100758069	-	NW_003652735.1:3-652	611	0	0	0	0	OK
rna35472	-	-	gene27749	LOC103159032	-	NW_003653010.1:410-592	182	0	0	0	0	OK
rna35469	-	-	gene27745	LOC103159029	-	NW_003652035.1:6-752	545	1.71074	0.20774	0	0.447618	OK
rna35471	-	-	gene27747	LOC103159031	-	NW_003652596.1:137-380	243	0	0	0	0	OK
rna35473	-	-	gene27750	LOC103159033	-	NW_003653122.1:74-707	538	0	0	0	0	OK
rna35475	-	-	gene27752	LOC100759218	-	NW_003653927.1:6-708	702	0	0	0	0	OK
rna35474	-	-	gene27751	Rccd1	-	NW_003653625.1:48-688	552	20.4408	2.78177	1.90185	3.66168	OK
gene27756	-	-	gene27756	LOC100760384	-	NW_003654330.1:7-694	687	0	0	0	0	OK
rna35477	-	-	gene27754	LOC100759797	-	NW_003654170.1:5-700	695	0	0	0	0	OK
rna35476	-	-	gene27753	LOC103159034	-	NW_003654100.1:75-707	289	0	0	0	0	OK
gene27755	-	-	gene27755	LOC100760090	-	NW_003654238.1:0-355	355	0	0	0	0	OK
gene27760	-	-	gene27760	LOC100761257	-	NW_003654935.1:7-540	478	0	0	0	0	OK
rna35478	-	-	gene27757	LOC100760681	-	NW_003654812.1:6-689	683	118.222	15.9334	14.1513	17.7155	OK
gene27758	-	-	gene27758	LOC100767313	-	NW_003654889.1:6-684	678	0	0	0	0	OK
gene27761	-	-	gene27761	LOC100761548	-	NW_003655868.1:11-520	509	0	0	0	0	OK
gene27763	-	-	gene27763	LOC100762419	-	NW_003656042.1:7-662	655	0	0	0	0	OK
gene27759	-	-	gene27759	LOC100760969	-	NW_003654920.1:5-657	652	17.0329	3.52489	2.64676	4.40302	OK
gene27762	-	-	gene27762	LOC100762120	-	NW_003655919.1:46-324	278	0	0	0	0	OK
gene27764	-	-	gene27764	LOC103159035	-	NW_003656088.1:16-524	508	0	0	0	0	OK
rna35479	-	-	gene27765	LOC103159036	-	NW_003656964.1:28-638	401	0	0	0	0	OK
rna35480	-	-	gene27767	LOC100763290	-	NW_003657930.1:24-624	600	0	0	0	0	OK
rna35481	-	-	gene27768	LOC103159038	-	NW_003658390.1:316-588	158	0	0	0	0	OK
gene27766	-	-	gene27766	LOC103159037	-	NW_003657708.1:16-571	555	0	0	0	0	OK
rna35483	-	-	gene27771	LOC103159040	-	NW_003658888.1:414-606	192	0	0	0	0	OK
gene27770	-	-	gene27770	LOC103159039	-	NW_003658836.1:39-308	269	468.399	106.653	95.1791	118.126	OK
rna35482	-	-	gene27769	LOC100764150	-	NW_003658540.1:11-398	387	0	0	0	0	OK
rna35485	-	-	gene27773	LOC100765327	-	NW_003659487.1:9-592	583	1.49334	0.249074	0	0.498268	OK
rna35486	-	-	gene27774	LOC100768087	-	NW_003659642.1:149-586	315	0	0	0	0	OK
rna35488	-	-	gene27776	Kiaa1644	-	NW_003660365.1:84-396	312	0	0	0	0	OK
rna35487	-	-	gene27775	LOC103159042	-	NW_003660358.1:19-577	298	0	0	0	0	OK
rna35489	-	-	gene27778	LOC100767360	-	NW_003661252.1:183-570	387	0	0	0	0	OK
gene27777	-	-	gene27777	LOC100766784	-	NW_003661011.1:5-575	570	0	0	0	0	OK
rna35491	-	-	gene27780	LOC103159044	-	NW_003661665.1:391-554	163	0	0	0	0	OK
rna35490	-	-	gene27779	LOC103159043	-	NW_003661626.1:61-539	361	0	0	0	0	OK
rna35492	-	-	gene27781	LOC100769374	-	NW_003662710.1:5-524	438	0.872143	0.100706	0	0.302118	OK
rna35484	-	-	gene27772	LOC103159041	-	NW_003659414.1:6-588	582	1379.05	279.955	271.568	288.342	OK
rna35493	-	-	gene27782	LOC103159045	-	NW_003662833.1:6-469	388	1.03476	0.12708	0	0.38124	OK
rna35494	-	-	gene27783	LOC100769662	-	NW_003663049.1:4-551	547	28.915	6.53993	5.19547	7.88439	OK
gene27785	-	-	gene27785	LOC100770802	-	NW_003664544.1:5-534	529	0	0	0	0	OK
gene27786	-	-	gene27786	LOC103159046	-	NW_003664887.1:4-464	460	0	0	0	0	OK
gene27784	-	-	gene27784	LOC100769951	-	NW_003663756.1:32-537	505	0.339769	0.0784659	0	0.235398	OK
rna35495	-	-	gene27787	LOC100771085	-	NW_003664915.1:5-528	523	0	0	0	0	OK
gene27789	-	-	gene27789	LOC100773109	-	NW_003666501.1:8-508	500	0	0	0	0	OK
rna35496	-	-	gene27791	LOC103159047	-	NW_003666820.1:59-351	292	105.159	21.8567	17.196	26.5175	OK
gene27788	-	-	gene27788	LOC100772820	-	NW_003666376.1:17-450	433	0	0	0	0	OK
gene27790	-	-	gene27790	LOC100773398	-	NW_003666545.1:5-146	141	0	0	0	0	OK
rna35498	-	-	gene27793	Trnal-uag	-	NW_003667177.1:59-142	83	0	0	0	0	OK
rna35497	-	-	gene27792	LOC103159048	-	NW_003666933.1:4-430	426	0	0	0	0	OK
gene27794	-	-	gene27794	LOC100774556	-	NW_003669031.1:8-398	390	0	0	0	0	OK
rna35499	-	-	gene27796	LOC100750371	-	NW_003671906.1:4-463	189	0	0	0	0	OK
gene27795	-	-	gene27795	LOC100774851	-	NW_003671842.1:3-464	461	26.4461	3.94825	2.73524	5.16126	OK
rna35501	-	-	gene27798	LOC103159049	-	NW_003672833.1:3-239	236	0	0	0	0	OK
rna35500	-	-	gene27797	LOC100750952	-	NW_003672293.1:13-464	451	605.713	77.1561	71.7003	82.6119	OK
rna35503	-	-	gene27800	LOC100753006	-	NW_003673585.1:5-450	445	0	0	0	0	OK
