tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
rna28779	-	-	gene21271	Dlgap1	-	NW_003615257.1:249024-303480	2361	0.0990327	0.124224	0	0.300147	OK
gene21272	-	-	gene21272	LOC100751889	-	NW_003615258.1:747-1255	508	0	0	0	0	OK
rna28762	-	-	gene21256	LOC100770947	-	NW_003615251.1:229575-304827	4202	9.67977	12.142	10.8624	13.4216	OK
rna28760	-	-	gene21256	LOC100770947	-	NW_003615251.1:229575-304827	4322	0	0	0	0.0545009	OK
rna28761	-	-	gene21256	LOC100770947	-	NW_003615251.1:229575-304827	4244	0	0	0	0.0554794	OK
rna28773	-	-	gene21269	LOC103164335	-	NW_003615257.1:210237-211136	366	0	0	0	1.86479	OK
rna28777	-	-	gene21270	Tgif1	-	NW_003615257.1:210370-220296	1609	0	0	0	0.191495	OK
rna28776	-	-	gene21270	Tgif1	-	NW_003615257.1:210370-220296	1627	0	0	0	0.188274	OK
rna28775	-	-	gene21270	Tgif1	-	NW_003615257.1:210370-220296	1801	0	0	0	0.172464	OK
rna28774	-	-	gene21270	Tgif1	-	NW_003615257.1:210370-220296	1819	0	0	0	0.169852	OK
rna28778	-	-	gene21270	Tgif1	-	NW_003615257.1:212938-220296	1656	27.178	34.0912	30.3037	37.8786	OK
rna28783	-	-	gene21277	LOC100753667	-	NW_003615258.1:107256-117387	2447	6.19458	7.77028	6.47971	9.06086	OK
rna28784	-	-	gene21278	Trnak-cuu	-	NW_003615258.1:114636-114709	73	0	0	0	0	OK
rna28785	-	-	gene21279	LOC100753964	-	NW_003615258.1:123746-132792	1468	0.0737624	0.0925253	0	0.277576	OK
rna28780	-	-	gene21273	LOC100752174	-	NW_003615258.1:2782-19705	2059	0.102768	0.128909	0	0.311468	OK
rna28781	-	-	gene21274	LOC100752468	-	NW_003615258.1:19050-70846	5092	0.426652	0.535179	0.31088	0.759478	OK
gene21275	-	-	gene21275	LOC100752770	-	NW_003615258.1:54275-55415	1094	0	0	0	0	OK
rna28782	-	-	gene21276	LOC100753071	-	NW_003615258.1:73269-104735	5376	0.791692	0.993074	0.699728	1.28642	OK
rna28789	-	-	gene21282	LOC100751600	-	NW_003615258.1:247099-263438	2661	0	0	0	0.0933288	OK
rna28790	-	-	gene21282	LOC100751600	-	NW_003615258.1:247193-263438	2663	0	0	0	0.0932329	OK
rna28791	-	-	gene21282	LOC100751600	-	NW_003615258.1:247300-263438	2339	1.56963	1.96889	1.29844	2.63934	OK
rna28787	-	-	gene21281	LOC100751304	-	NW_003615258.1:220423-237200	3107	1.84936	2.31978	1.66767	2.97189	OK
rna28788	-	-	gene21281	LOC100751304	-	NW_003615258.1:223199-237200	3666	0.202215	0.253652	0.0085199	0.498784	OK
gene21284	-	-	gene21284	LOC103164336	-	NW_003615259.1:100548-102949	565	0	0	0	0	OK
rna28792	-	-	gene21283	LOC100755127	-	NW_003615258.1:286355-290249	758	2.98217	3.74074	1.87037	5.61111	OK
rna28793	-	-	gene21285	Spata18	-	NW_003615260.1:59382-86690	3573	0	0	0	0	OK
rna28794	-	-	gene21286	Sgcb	-	NW_003615260.1:90989-104420	1418	0	0	0	0	OK
rna28795	-	-	gene21287	Lrrc66	-	NW_003615260.1:109708-128990	2608	0	0	0	0	OK
rna28796	-	-	gene21288	LOC100755704	-	NW_003615260.1:137941-138467	526	26.4221	33.143	25.6398	40.6462	OK
rna28799	-	-	gene21290	Cwh43	-	NW_003615260.1:294435-308163	297	0	0	0	0	OK
rna28800	-	-	gene21291	LOC100757161	-	NW_003615263.1:3503-282663	1550	0.262707	0.329532	0	0.659222	OK
rna28801	-	-	gene21292	Ccdc178	-	NW_003615265.1:54350-281638	2206	0	0	0	0	OK
gene21293	-	-	gene21293	LOC100758315	-	NW_003615266.1:54723-64316	1334	0	0	0	0	OK
rna28802	-	-	gene21294	Pthlh	-	NW_003615266.1:127067-138263	1606	21.0093	26.3535	23.1003	29.6066	OK
rna28797	-	-	gene21289	Dcun1d4	-	NW_003615260.1:188201-240481	2278	1.07988	1.35456	0.548907	2.16022	OK
rna28798	-	-	gene21289	Dcun1d4	-	NW_003615260.1:188201-240481	2383	3.66195	4.59344	3.40561	5.78126	OK
rna28803	-	-	gene21295	LOC103163695	-	NW_003615266.1:214692-226665	2914	0.0938813	0.117762	0	0.253741	OK
rna28786	-	-	gene21280	LOC100750719	-	NW_003615258.1:139646-203315	9125	1.65839	2.08023	1.75132	2.40915	OK
rna28815	-	-	gene21299	Slc5a11	-	NW_003615268.1:162420-203922	1794	0	0	0	0	OK
rna28814	-	-	gene21299	Slc5a11	-	NW_003615268.1:162420-203922	1899	0	0	0	0	OK
rna28813	-	-	gene21299	Slc5a11	-	NW_003615268.1:162420-203922	2004	0	0	0	0	OK
rna28816	-	-	gene21300	Arhgap17	-	NW_003615268.1:212423-293196	3124	8.49381	10.6544	9.29797	12.0108	OK
gene21301	-	-	gene21301	LOC100759468	-	NW_003615269.1:82753-84187	1434	42.8707	53.7757	49.0306	58.5208	OK
gene21302	-	-	gene21302	LOC100760341	-	NW_003615270.1:66872-75270	1192	0	0	0	0	OK
rna28817	-	-	gene21303	LOC100762377	-	NW_003615270.1:105257-116050	3816	0.838005	1.05117	0.683311	1.41902	OK
rna28818	-	-	gene21304	LOC100759759	-	NW_003615270.1:124756-271448	1576	0	0	0	0	OK
rna28819	-	-	gene21305	LOC100760635	-	NW_003615270.1:134934-136506	1572	0	0	0	0	OK
rna28820	-	-	gene21306	LOC100762669	-	NW_003615270.1:158886-160128	1242	0	0	0	0	OK
gene21307	-	-	gene21307	LOC100760925	-	NW_003615270.1:177556-178784	1228	0	0	0	0	OK
rna28821	-	-	gene21308	LOC100762960	-	NW_003615270.1:207368-208610	1242	0	0	0	0	OK
gene21309	-	-	gene21309	LOC100761212	-	NW_003615270.1:213657-215718	713	0	0	0	0	OK
gene21310	-	-	gene21310	LOC100761502	-	NW_003615270.1:225797-227998	737	0	0	0	0	OK
gene21311	-	-	gene21311	LOC100761789	-	NW_003615270.1:238081-239341	1260	0	0	0	0	OK
rna28822	-	-	gene21312	LOC100760047	-	NW_003615270.1:282574-284709	2135	0	0	0	0	OK
rna28823	-	-	gene21313	LOC100762078	-	NW_003615270.1:297154-298498	1344	0.0780414	0.0978926	0	0.293678	OK
rna28824	-	-	gene21314	LOC100763249	-	NW_003615271.1:2534-238967	2655	0	0	0	0	OK
rna28825	-	-	gene21315	Klf4	-	NW_003615272.1:44164-48779	2724	13.493	16.9252	15.0044	18.8461	OK
rna28811	-	-	gene21297	Tnrc6a	-	NW_003615268.1:52133-130604	7377	4.59024	5.75785	5.13985	6.37584	OK
rna28812	-	-	gene21298	LOC103164337	-	NW_003615268.1:115481-115832	351	0.726621	0.911451	0	2.73435	OK
rna28827	-	-	gene21317	LOC103159720	-	NW_003615273.1:130440-136197	1217	0	0	0	0	OK
gene21318	-	-	gene21318	LOC100764106	-	NW_003615273.1:219213-219912	699	0	0	0	0	OK
gene21319	-	-	gene21319	LOC100764702	-	NW_003615274.1:33294-44762	2048	0	0	0	0	OK
rna28826	-	-	gene21316	Rad23b	-	NW_003615272.1:180194-204284	1300	156.378	196.155	187.095	205.215	OK
rna28828	-	-	gene21320	LOC100764406	-	NW_003615274.1:66024-83106	2424	0	0	0	0	OK
rna28831	-	-	gene21320	LOC100764406	-	NW_003615274.1:66024-83106	2550	0	0	0	0	OK
rna28829	-	-	gene21320	LOC100764406	-	NW_003615274.1:66024-83106	2547	0	0	0	0	OK
rna28830	-	-	gene21320	LOC100764406	-	NW_003615274.1:66024-83106	2544	0	0	0	0	OK
rna28833	-	-	gene21322	LOC100765579	-	NW_003615274.1:218456-252044	1920	0	0	0	0	OK
rna28834	-	-	gene21323	LOC100765866	-	NW_003615274.1:268655-299388	2523	0	0	0	0	OK
rna28832	-	-	gene21321	LOC100765285	-	NW_003615274.1:118980-167212	2951	7.26827	9.11708	7.83101	10.4032	OK
rna28835	-	-	gene21324	LOC100766453	-	NW_003615275.1:77469-80130	2615	0.163618	0.205237	0	0.410573	OK
gene21325	-	-	gene21325	LOC100766743	-	NW_003615275.1:140643-184588	986	57.1311	71.6635	65.3645	77.9624	OK
rna28804	-	-	gene21296	LOC103163696	-	NW_003615266.1:243313-283041	2804	0	0	0	0.095852	OK
rna28806	-	-	gene21296	LOC103163696	-	NW_003615266.1:243313-283041	3143	1.34079	1.68184	1.11958	2.2441	OK
rna28805	-	-	gene21296	LOC103163696	-	NW_003615266.1:243313-283041	2599	0	0	0	0.103358	OK
rna28807	-	-	gene21296	LOC103163696	-	NW_003615266.1:246156-283041	2642	0.676753	0.848898	0.384093	1.3137	OK
rna28808	-	-	gene21296	LOC103163696	-	NW_003615266.1:246156-283041	2741	0	0	0	0.0958484	OK
rna28809	-	-	gene21296	LOC103163696	-	NW_003615266.1:250312-283041	1799	0.915104	1.14788	0.441131	1.85462	OK
rna28810	-	-	gene21296	LOC103163696	-	NW_003615266.1:266956-283041	2310	0	0	0	0.111901	OK
rna28837	-	-	gene21327	Pabpc5	-	NW_003615275.1:238503-239652	1149	0	0	0	0	OK
gene21328	-	-	gene21328	LOC100767320	-	NW_003615275.1:284419-284882	463	0.412066	0.516882	0	1.55065	OK
gene21330	-	-	gene21330	LOC100768459	-	NW_003615276.1:33186-39702	1563	0	0	0	0	OK
rna28838	-	-	gene21329	LOC100768182	-	NW_003615276.1:2980-31335	1207	23.4806	29.4533	25.4973	33.4094	OK
rna28836	-	-	gene21326	LOC100767038	-	NW_003615275.1:232425-236671	612	197.644	247.919	230.069	265.769	OK
rna28851	-	-	gene21332	Mgmt	-	NW_003615276.1:284637-291789	434	0	0	0	0	OK
rna28852	-	-	gene21333	Gng2	-	NW_003615277.1:163371-181020	216	0	0	0	0	OK
rna28854	-	-	gene21335	Nid2	-	NW_003615277.1:244048-303383	4655	0	0	0	0	OK
rna28853	-	-	gene21334	LOC100769327	-	NW_003615277.1:232233-243645	837	210.953	264.613	250.742	278.483	OK
rna28856	-	-	gene21338	Nrsn1	-	NW_003615278.1:151573-161166	588	0	0	0	0	OK
rna28857	-	-	gene21339	LOC100770948	-	NW_003615279.1:11308-302879	2106	16.4077	20.5813	18.219	22.9436	OK
gene21340	-	-	gene21340	LOC100770662	-	NW_003615279.1:192548-193065	517	0	0	0	0	OK
rna28855	-	-	gene21336	Dcdc2	-	NW_003615278.1:13483-125087	3201	0.146475	0.183734	0.0193973	0.348071	OK
gene21337	-	-	gene21337	LOC103162214	-	NW_003615278.1:88168-88600	432	0	0	0	0	OK
rna28858	-	-	gene21341	LOC100771234	-	NW_003615280.1:4033-22003	1986	0	0	0	0	OK
rna28859	-	-	gene21342	LOC100771526	-	NW_003615280.1:51105-58969	1341	0	0	0	0	OK
rna28860	-	-	gene21343	LOC100771817	-	NW_003615280.1:92091-97896	1020	0	0	0	0	OK
rna28861	-	-	gene21344	LOC100772098	-	NW_003615280.1:118639-128192	1872	0	0	0	0	OK
rna28862	-	-	gene21345	LOC103161993	-	NW_003615280.1:134914-152702	228	0	0	0	0	OK
rna28863	-	-	gene21346	LOC103158584	-	NW_003615280.1:158586-168358	1487	0	0	0	0	OK
rna28864	-	-	gene21347	LOC103158600	-	NW_003615280.1:190025-222099	474	0	0	0	0	OK
rna28865	-	-	gene21348	LOC100772387	-	NW_003615280.1:223260-228455	999	0	0	0	0	OK
rna28866	-	-	gene21349	LOC100772681	-	NW_003615280.1:242804-290254	2040	0	0	0	0	OK
rna28867	-	-	gene21350	Tbc1d9	-	NW_003615281.1:75072-129084	3665	0	0	0	0	OK
rna28868	-	-	gene21351	Ucp1	-	NW_003615281.1:148788-154760	924	0	0	0	0	OK
rna28870	-	-	gene21353	LOC100774333	-	NW_003615281.1:189063-235486	1951	0	0	0	0	OK
rna28872	-	-	gene21354	Clgn	-	NW_003615281.1:239917-264126	1845	0.0545016	0.068365	0	0.263045	OK
rna28871	-	-	gene21354	Clgn	-	NW_003615281.1:239917-264126	1872	0	0	0	0.134917	OK
rna28869	-	-	gene21352	Elmod2	-	NW_003615281.1:164408-182752	3667	9.11573	11.4345	10.1519	12.7171	OK
rna28874	-	-	gene21356	Add3	-	NW_003615282.1:3034-39330	425	22.085	27.7027	19.8914	35.514	OK
gene21357	-	-	gene21357	LOC100750433	-	NW_003615282.1:101862-102496	634	0	0	0	0	OK
rna28873	-	-	gene21355	Scoc	-	NW_003615281.1:269679-276658	2070	41.5243	52.0867	48.3626	55.8108	OK
rna28548	-	-	gene21089	Srcap	-	NW_003615225.1:164932-208165	10122	3.41197	4.27986	3.70223	4.85749	OK
rna28547	-	-	gene21089	Srcap	-	NW_003615225.1:164932-208863	10262	0.780197	0.978655	0.680326	1.27698	OK
rna28545	-	-	gene21089	Srcap	-	NW_003615225.1:164932-210331	11033	1.02297	1.28318	0.94952	1.61684	OK
rna28546	-	-	gene21089	Srcap	-	NW_003615225.1:164932-210331	11036	0	0	0	0.0242398	OK
gene21360	-	-	gene21360	LOC100751014	-	NW_003615285.1:300509-301574	1065	0	0	0	0	OK
rna28876	-	-	gene21359	Gnaq	-	NW_003615285.1:6852-124734	626	8.65491	10.8565	7.31779	14.3951	OK
rna28875	-	-	gene21358	Xpnpep1	-	NW_003615282.1:210011-253041	2375	34.55	43.3385	40.095	46.5819	OK
rna28883	-	-	gene21364	Dcun1d3	-	NW_003615286.1:115769-151855	887	1.77899	2.2315	0.938258	3.52475	OK
rna28882	-	-	gene21363	LOC100751890	-	NW_003615286.1:37829-101786	2068	0	0	0	0.127353	OK
rna28881	-	-	gene21363	LOC100751890	-	NW_003615286.1:37829-106418	2562	1.43805	1.80385	1.00015	2.60754	OK
rna28880	-	-	gene21363	LOC100751890	-	NW_003615286.1:37829-106418	2681	5.07681	6.36818	5.13509	7.60127	OK
rna28884	-	-	gene21365	Lyrm1	-	NW_003615286.1:152447-173199	1519	1.58675	1.99037	0.887514	3.09323	OK
rna28885	-	-	gene21365	Lyrm1	-	NW_003615286.1:152453-173199	1387	1.76484	2.21376	0.982247	3.44527	OK
rna28887	-	-	gene21365	Lyrm1	-	NW_003615286.1:152632-173199	1562	0	0	0	0.187394	OK
rna28886	-	-	gene21365	Lyrm1	-	NW_003615286.1:152632-173199	1568	0	0	0	0.186119	OK
rna28889	-	-	gene21365	Lyrm1	-	NW_003615286.1:152756-173199	1564	0	0	0	0.185895	OK
rna28888	-	-	gene21365	Lyrm1	-	NW_003615286.1:152756-173199	1591	0	0	0	0.181676	OK
rna28890	-	-	gene21365	Lyrm1	-	NW_003615286.1:152969-173199	1552	0	0	0	0.187181	OK
rna28891	-	-	gene21366	Dnah3	-	NW_003615286.1:177349-301927	9864	0	0	0	0	OK
rna28892	-	-	gene21367	Lphn3	-	NW_003615287.1:4916-150114	3957	0	0	0	0	OK
rna28893	-	-	gene21368	Tpd52l1	-	NW_003615289.1:86060-121617	552	0	0	0	0	OK
rna28894	-	-	gene21369	Hddc2	-	NW_003615289.1:126379-141440	790	51.8082	64.9866	57.9074	72.0657	OK
gene21371	-	-	gene21371	LOC100754263	-	NW_003615291.1:131610-133426	1816	0.0583458	0.0731871	0	0.219561	OK
gene21372	-	-	gene21372	LOC100754550	-	NW_003615291.1:191416-195878	1206	1.41794	1.77861	0.851705	2.70552	OK
rna28877	-	-	gene21361	Acsm3	-	NW_003615286.1:9236-29469	1760	0	0	0	0.14963	OK
rna28879	-	-	gene21362	Eri2	-	NW_003615286.1:28934-37625	3483	5.37113	6.73737	5.7126	7.76215	OK
rna28878	-	-	gene21362	Eri2	-	NW_003615286.1:28934-37625	3498	0	0	0	0.0695629	OK
rna28896	-	-	gene21373	LOC103164338	-	NW_003615292.1:822-20704	970	1.20905	1.51659	0.505531	2.52766	OK
rna28899	-	-	gene21375	LOC100755128	-	NW_003615292.1:227337-227654	317	0	0	0	0	OK
rna28895	-	-	gene21370	Gpr125	-	NW_003615290.1:25846-130794	4357	5.04309	6.3259	5.44697	7.20482	OK
rna28897	-	-	gene21374	St3gal5	-	NW_003615292.1:83260-110157	2158	39.1247	49.0767	45.0147	53.1387	OK
rna28898	-	-	gene21374	St3gal5	-	NW_003615292.1:84430-110157	1101	0	0	0	0.259275	OK
rna28901	-	-	gene21377	Akap6	-	NW_003615293.1:15825-130429	4075	0	0	0	0	OK
gene21378	-	-	gene21378	LOC103160883	-	NW_003615293.1:91507-92340	555	0	0	0	0	OK
rna28900	-	-	gene21376	Polr1a	-	NW_003615292.1:266507-294448	4874	6.92549	8.68711	7.7408	9.63342	OK
rna28604	-	-	gene21127	Set	-	NW_003615231.1:5596-22171	1081	80.3652	100.808	92.3929	109.222	OK
rna28607	-	-	gene21129	Sptan1	-	NW_003615231.1:38538-94464	7710	24.4355	30.6511	28.7884	32.5139	OK
rna28608	-	-	gene21129	Sptan1	-	NW_003615231.1:38538-94464	7725	0	0	0	0.0298937	OK
rna28609	-	-	gene21129	Sptan1	-	NW_003615231.1:38538-94464	7770	0	0	0	0.029699	OK
rna28606	-	-	gene21129	Sptan1	-	NW_003615231.1:38538-94464	7779	0	0	0	0.0296996	OK
rna28610	-	-	gene21129	Sptan1	-	NW_003615231.1:38538-94464	7785	0	0	0	0.0296656	OK
rna28605	-	-	gene21128	Wdr34	-	NW_003615231.1:22169-38702	1852	0	0	0	0.160727	OK
gene21130	-	-	gene21130	LOC100764299	-	NW_003615231.1:52691-53112	421	13.5484	16.9947	10.89	23.0993	OK
gene21131	-	-	gene21131	LOC103161254	-	NW_003615231.1:55190-55642	452	0	0	0	0	OK
rna28903	-	-	gene21379	Mcm5	-	NW_003615294.1:92227-111880	2668	9.59103	12.0307	9.67929	14.3821	OK
rna28902	-	-	gene21379	Mcm5	-	NW_003615294.1:92227-111887	2680	81.2714	101.944	95.3821	108.506	OK
gene21383	-	-	gene21383	LOC100759264	-	NW_003615295.1:19708-21649	1733	0.6771	0.849333	0.337166	1.3615	OK
rna28912	-	-	gene21384	Spink4	-	NW_003615295.1:28887-31939	597	0	0	0	0	OK
rna28913	-	-	gene21385	Bag1	-	NW_003615295.1:37321-49529	781	30.0968	37.7524	32.4976	43.0072	OK
rna28914	-	-	gene21386	Chmp5	-	NW_003615295.1:50174-66664	1325	53.0771	66.5782	61.281	71.8755	OK
rna28904	-	-	gene21380	Hmox1	-	NW_003615294.1:118509-126316	1769	1238.19	1553.15	1531.02	1575.28	OK
rna28917	-	-	gene21388	Aqp7	-	NW_003615295.1:154308-166475	906	0.315403	0.395632	0	1.08204	OK
rna28916	-	-	gene21388	Aqp7	-	NW_003615295.1:154308-169425	1086	0	0	0	0.289932	OK
gene21389	-	-	gene21389	LOC100760430	-	NW_003615295.1:171403-185039	595	0	0	0	0	OK
rna28907	-	-	gene21381	Tom1	-	NW_003615294.1:142762-165524	2137	11.829	14.8379	12.5906	17.0852	OK
rna28906	-	-	gene21381	Tom1	-	NW_003615294.1:142762-180042	2235	0	0	0	0.129745	OK
rna28905	-	-	gene21381	Tom1	-	NW_003615294.1:142762-180726	2263	1.65521	2.07624	1.03439	3.1181	OK
rna28918	-	-	gene21390	Aqp3	-	NW_003615295.1:212109-217751	1723	0.075898	0.0952041	0	0.285612	OK
rna28915	-	-	gene21387	Nfx1	-	NW_003615295.1:79809-140390	4020	10.9304	13.7107	12.4114	15.01	OK
rna28920	-	-	gene21392	LOC100774126	-	NW_003615296.1:1202-7143	2780	32.3095	40.5281	37.6717	43.3844	OK
rna28919	-	-	gene21391	Nol6	-	NW_003615295.1:229857-240078	3451	4.53222	5.68508	4.70274	6.66741	OK
rna28924	-	-	gene21394	Tagln	-	NW_003615296.1:37662-43939	1340	6.25123	7.84135	5.98712	9.69559	OK
rna28929	-	-	gene21396	Rnf214	-	NW_003615296.1:66763-102159	2992	14.975	18.7842	16.7895	20.7789	OK
rna28930	-	-	gene21396	Rnf214	-	NW_003615296.1:66763-102159	2842	0	0	0	0.0911939	OK
rna28931	-	-	gene21396	Rnf214	-	NW_003615296.1:66764-102159	2886	0	0	0	0.090342	OK
rna28932	-	-	gene21397	Bace1	-	NW_003615296.1:104347-129701	3677	11.3007	14.1752	12.7016	15.6488	OK
rna28923	-	-	gene21393	Sidt2	-	NW_003615296.1:18304-35739	3601	0	0	0	0.0846029	OK
rna28922	-	-	gene21393	Sidt2	-	NW_003615296.1:18304-35739	3871	12.1923	15.2937	13.6181	16.9693	OK
rna28921	-	-	gene21393	Sidt2	-	NW_003615296.1:18304-35739	3934	0	0	0	0.0760922	OK
rna28934	-	-	gene21399	Dscaml1	-	NW_003615296.1:228601-297145	4470	0	0	0	0	OK
rna28935	-	-	gene21400	Egfl6	-	NW_003615297.1:8048-49813	796	0	0	0	0	OK
gene21401	-	-	gene21401	LOC100764005	-	NW_003615297.1:222842-223010	168	0	0	0	0	OK
rna28936	-	-	gene21402	Sncaip	-	NW_003615298.1:1660-119683	1531	0	0	0	0	OK
rna28937	-	-	gene21403	LOC100764600	-	NW_003615298.1:208262-209903	1641	0	0	0	0	OK
rna28938	-	-	gene21404	LOC100764895	-	NW_003615298.1:233828-237563	306	0	0	0	0	OK
rna28939	-	-	gene21405	Znf474	-	NW_003615298.1:257237-258317	937	0	0	0	0	OK
rna28911	-	-	gene21382	Hmgxb4	-	NW_003615294.1:182370-220754	3803	1.9684	2.4691	1.70352	3.23469	OK
rna28910	-	-	gene21382	Hmgxb4	-	NW_003615294.1:182370-222148	4490	0	0	0	0.0567425	OK
rna28909	-	-	gene21382	Hmgxb4	-	NW_003615294.1:182370-225438	3812	6.10162	7.65368	6.48876	8.81861	OK
rna28908	-	-	gene21382	Hmgxb4	-	NW_003615294.1:182370-226086	4229	0	0	0	0.0598895	OK
rna28940	-	-	gene21406	Nell1	-	NW_003615299.1:61279-192151	1054	0	0	0	0	OK
rna28941	-	-	gene21408	Rab9b	-	NW_003615303.1:10782-12601	677	0	0	0	0	OK
gene21407	-	-	gene21407	LOC100765760	-	NW_003615301.1:43605-44670	1065	10.8116	13.5617	10.9517	16.1716	OK
gene21409	-	-	gene21409	LOC100766928	-	NW_003615303.1:22220-24266	639	0	0	0	0	OK
rna28927	-	-	gene21395	Pcsk7	-	NW_003615296.1:44015-64545	3906	0	0	0	0.0663372	OK
rna28926	-	-	gene21395	Pcsk7	-	NW_003615296.1:44015-66451	3939	0	0	0	0.0660856	OK
rna28925	-	-	gene21395	Pcsk7	-	NW_003615296.1:44015-66527	3550	16.3583	20.5193	18.5826	22.4561	OK
rna28928	-	-	gene21395	Pcsk7	-	NW_003615296.1:45213-64545	2590	0	0	0	0.105726	OK
rna28952	-	-	gene21413	Tceal3	-	NW_003615303.1:213516-214239	723	0	0	0	0	OK
rna28953	-	-	gene21414	Trnaa-ugc	-	NW_003615303.1:272716-272788	72	0	0	0	0	OK
rna28954	-	-	gene21415	Chst15	-	NW_003615305.1:138845-172108	1689	0	0	0	0	OK
rna28951	-	-	gene21412	Morf4l2	-	NW_003615303.1:139566-148212	1705	176.654	221.589	213.133	230.044	OK
rna28955	-	-	gene21416	Alb	-	NW_003615306.1:873-12260	1289	0.0899177	0.11279	0	0.33837	OK
rna28933	-	-	gene21398	Cep164	-	NW_003615296.1:138949-212463	5518	7.95188	9.97459	9.03786	10.9113	OK
rna28963	-	-	gene21419	LOC103162710	-	NW_003615307.1:65337-115695	306	0	0	0	0	OK
rna28964	-	-	gene21420	LOC100769230	-	NW_003615307.1:207446-208901	1455	0	0	0	0	OK
rna28961	-	-	gene21418	LOC100768660	-	NW_003615306.1:248396-256271	1417	0	0	0	0.245633	OK
rna28962	-	-	gene21418	LOC100768660	-	NW_003615306.1:248397-256271	1413	22.945	28.7815	24.7807	32.7822	OK
rna28968	-	-	gene21423	Gpr123	-	NW_003615308.1:52269-83110	1713	0	0	0	0	OK
rna28969	-	-	gene21424	Kndc1	-	NW_003615308.1:100335-146481	5229	0.0557959	0.0699886	0	0.150805	OK
rna28970	-	-	gene21425	Utf1	-	NW_003615308.1:150977-152027	1015	0	0	0	0	OK
rna28965	-	-	gene21421	Supt20h	-	NW_003615307.1:261330-293252	2946	3.75999	4.71641	3.49758	5.93524	OK
rna28966	-	-	gene21421	Supt20h	-	NW_003615307.1:261331-293252	3078	9.23423	11.5831	9.89899	13.2673	OK
rna28967	-	-	gene21422	Exosc8	-	NW_003615307.1:293166-298610	917	89.3741	112.108	102.151	122.065	OK
rna28971	-	-	gene21426	LOC100770663	-	NW_003615308.1:183400-188842	1091	0.314076	0.393967	0	0.84888	OK
rna28972	-	-	gene21427	Adam8	-	NW_003615308.1:189086-201923	2934	8.81991	11.0634	9.60779	12.519	OK
rna28973	-	-	gene21428	Tubgcp2	-	NW_003615308.1:205313-229109	2846	0	0	0	0.0913403	OK
rna28974	-	-	gene21428	Tubgcp2	-	NW_003615308.1:205356-226500	2806	31.3884	39.3727	36.1971	42.5483	OK
gene21430	-	-	gene21430	LOC103159355	-	NW_003615308.1:237946-238885	939	0	0	0	0	OK
rna28978	-	-	gene21431	LOC100771818	-	NW_003615308.1:245340-246524	606	0	0	0	0	OK
rna28979	-	-	gene21432	Caly	-	NW_003615308.1:266903-271327	687	0	0	0	0	OK
rna28980	-	-	gene21433	Prap1	-	NW_003615308.1:274358-289919	702	0	0	0	0	OK
rna28977	-	-	gene21429	Znf511	-	NW_003615308.1:229183-233999	1695	7.11073	8.91948	6.68451	11.1544	OK
rna28976	-	-	gene21429	Znf511	-	NW_003615308.1:229183-233999	1710	2.17428	2.72735	1.4606	3.9941	OK
rna28975	-	-	gene21429	Znf511	-	NW_003615308.1:229183-233999	1769	10.1666	12.7527	10.2681	15.2373	OK
rna28982	-	-	gene21434	Fuom	-	NW_003615308.1:292867-295555	726	0.404618	0.507539	0	1.38811	OK
rna28981	-	-	gene21434	Fuom	-	NW_003615308.1:292867-296228	858	0	0	0	0.382717	OK
rna28983	-	-	gene21435	LOC100773263	-	NW_003615309.1:205271-208096	782	67.2659	84.3762	75.2092	93.5433	OK
gene21436	-	-	gene21436	LOC100773547	-	NW_003615309.1:216925-217905	980	3.93256	4.93288	3.24543	6.62033	OK
rna28984	-	-	gene21437	LOC103164339	-	NW_003615309.1:257618-258881	762	46.4835	58.3074	51.5168	65.098	OK
rna28986	-	-	gene21439	Ptger2	-	NW_003615310.1:162062-172680	2034	0	0	0	0	OK
rna28987	-	-	gene21440	LOC103162336	-	NW_003615310.1:172944-200203	308	0	0	0	0	OK
rna28988	-	-	gene21441	LOC100774999	-	NW_003615310.1:196089-202795	1077	0	0	0	0	OK
gene21442	-	-	gene21442	LOC100774419	-	NW_003615310.1:253981-254707	726	0	0	0	0	OK
rna28989	-	-	gene21443	Enpp3	-	NW_003615311.1:364-18185	1176	0	0	0	0	OK
rna28985	-	-	gene21438	Txndc16	-	NW_003615310.1:1853-61490	2945	2.86531	3.59415	2.80976	4.37855	OK
rna28992	-	-	gene21445	Ctgf	-	NW_003615311.1:174368-177548	2334	32.9344	41.3118	38.0374	44.5863	OK
rna28993	-	-	gene21446	LOC100751685	-	NW_003615312.1:16402-93005	4365	0	0	0	0	OK
gene21447	-	-	gene21447	LOC100751970	-	NW_003615312.1:106115-108491	699	0	0	0	0	OK
rna28990	-	-	gene21444	Enpp1	-	NW_003615311.1:73938-132098	3768	0	0	0	0.0675047	OK
rna28991	-	-	gene21444	Enpp1	-	NW_003615311.1:73938-132098	3765	2.28694	2.86866	2.22832	3.509	OK
rna28996	-	-	gene21449	LOC100752257	-	NW_003615312.1:186718-202835	999	0	0	0	0	OK
rna28997	-	-	gene21450	LOC100752553	-	NW_003615312.1:219705-236013	1277	42.2636	53.0141	47.9028	58.1255	OK
